CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
19916,38,57,24,3,22,856,3,True,False,False,True,False
27307,52,29,17,1,14,478,22,False,False,True,False,False
33596,44,53,7,10,18,440,20,False,True,False,False,True
26216,54,20,22,2,11,410,12,True,True,False,True,False
56943,26,8,22,6,29,288,14,False,True,False,False,False
15329,19,3,18,10,8,785,22,False,True,False,False,True
17369,21,47,2,10,26,288,23,False,True,False,False,False
44242,64,28,23,4,5,815,21,True,True,False,False,False
60350,43,42,21,9,20,180,22,False,False,False,False,False
7784,46,39,30,3,9,908,17,False,False,False,False,True
10381,39,21,17,5,19,484,24,False,False,True,False,False
10458,26,33,7,0,12,811,3,True,True,False,True,False
2444,25,21,2,1,15,170,28,False,True,False,False,True
24939,19,56,27,0,10,202,23,False,False,False,False,False
10542,58,34,13,10,2,494,10,True,True,False,False,False
49498,55,41,5,6,28,435,11,False,False,False,False,False
815,21,23,4,7,5,429,3,False,False,True,False,True
55319,23,22,7,3,23,844,3,False,False,False,True,False
13000,46,58,13,0,18,964,16,True,True,False,True,False
44166,25,7,22,1,26,419,1,True,False,False,False,False
62883,47,60,20,5,30,314,18,True,False,False,True,False
43880,29,17,8,8,27,842,16,True,False,True,False,False
14154,57,3,25,6,10,233,29,True,False,True,True,False
60670,61,50,8,4,27,466,25,False,False,False,False,False
12299,55,32,30,2,4,342,29,False,True,False,False,True
5780,55,40,26,8,21,512,17,False,False,True,True,False
34885,26,3,26,6,20,138,27,True,False,True,True,False
59179,36,55,6,3,27,415,14,False,False,True,True,False
33562,61,33,7,4,3,730,19,False,True,False,True,False
10148,29,58,11,10,6,485,14,True,False,False,True,False
39667,37,47,1,3,2,748,22,False,True,False,True,False
35443,33,33,12,7,28,413,5,True,True,False,False,False
16479,39,37,2,7,26,396,21,True,False,False,True,False
48539,31,42,30,6,30,623,26,False,True,False,False,True
20610,45,32,28,3,21,925,23,True,False,False,False,True
3757,47,48,6,0,23,495,15,True,False,True,True,False
35660,37,54,21,2,21,313,13,False,False,True,False,False
18756,31,56,12,3,25,338,14,True,False,False,True,False
14383,22,5,2,1,3,406,15,False,False,True,False,True
60573,31,35,7,9,20,125,5,False,False,False,False,False
20104,41,50,27,4,5,414,15,True,False,True,True,False
35997,42,50,23,2,6,694,16,False,False,False,False,True
40632,40,54,23,0,18,520,19,True,True,False,True,False
6360,40,59,13,0,24,540,29,False,False,True,False,False
63093,32,30,5,6,24,182,10,False,True,False,True,False
29487,23,13,24,4,5,813,22,True,False,False,True,False
23711,56,27,9,9,18,962,3,True,False,False,True,False
55181,22,17,29,7,26,165,6,False,False,False,False,True
60198,33,57,2,4,22,432,8,False,False,True,True,False
46198,43,50,5,8,17,327,26,False,True,False,True,False
43873,58,59,3,7,12,340,1,True,False,True,False,False
51018,51,40,10,6,27,367,6,False,False,False,True,False
46715,38,51,22,10,22,462,3,False,False,True,False,False
37381,55,26,2,9,16,217,19,False,True,False,True,False
32266,23,21,21,8,3,907,12,False,True,False,False,False
59202,30,4,2,3,25,996,9,True,False,False,True,False
19030,56,38,25,0,6,613,2,False,False,True,True,False
2244,64,48,14,9,28,266,23,True,False,False,False,True
38142,39,37,28,7,19,414,15,True,False,True,False,True
2337,50,42,9,10,4,489,21,False,False,False,False,False
17335,51,11,1,10,22,595,26,False,False,True,False,False
32155,54,12,7,8,18,313,28,True,False,False,False,True
44029,57,11,29,8,0,182,18,True,True,False,False,False
1121,45,24,5,1,23,693,16,False,False,False,False,True
32185,39,5,5,6,7,896,22,True,True,False,False,False
10790,22,44,12,1,8,799,3,False,False,False,False,False
51357,30,43,4,10,30,505,2,True,False,True,False,True
33188,34,57,12,2,19,101,11,True,False,False,False,True
923,29,19,27,9,27,435,22,False,False,False,True,False
9447,65,52,30,0,5,407,23,False,True,False,False,False
25054,48,30,28,4,18,188,2,True,False,False,False,False
59380,65,15,3,5,11,485,20,False,False,False,False,True
5409,23,37,4,8,26,165,23,True,True,False,False,True
5789,59,20,19,4,12,884,6,True,True,False,False,True
54895,22,57,8,7,16,211,22,False,False,True,False,True
15375,21,4,21,8,15,972,16,False,True,False,False,True
56820,28,5,19,7,30,366,4,False,True,False,True,False
21952,29,13,9,8,25,147,26,True,True,False,False,True
31274,53,28,12,8,24,347,15,True,False,False,True,False
24520,51,56,11,0,8,657,5,True,True,False,False,True
17587,31,22,10,10,28,350,30,True,False,True,False,True
31111,54,20,2,4,16,350,13,False,False,False,False,True
27203,26,43,9,4,28,648,22,True,False,False,False,False
54918,51,44,6,8,18,884,16,True,False,False,False,True
41158,49,8,18,1,27,377,24,False,False,True,True,False
1971,61,37,7,8,13,516,25,False,False,False,True,False
11303,51,36,23,1,2,818,8,False,False,True,False,True
4019,37,27,14,7,29,516,5,True,False,False,False,False
26728,62,43,21,10,14,974,1,True,False,False,False,False
36456,42,47,25,4,27,262,7,False,False,False,False,False
62261,60,11,13,3,25,882,27,False,False,False,True,False
18382,32,11,22,5,18,968,6,True,False,False,False,True
53186,50,23,23,4,27,248,8,False,False,True,False,True
45559,62,36,18,7,20,758,29,False,True,False,False,False
11247,38,20,10,2,14,549,20,True,False,False,True,False
34017,21,23,26,3,21,730,11,False,False,False,False,True
2193,54,57,5,1,3,237,3,True,False,False,True,False
19097,41,21,15,9,15,899,5,True,False,False,False,True
9185,56,60,18,4,0,423,14,True,False,False,False,True
18575,51,37,8,5,28,765,29,True,True,False,False,False
37439,62,9,2,4,11,975,15,True,False,False,True,False
21527,63,2,29,5,5,587,12,False,True,False,True,False
5985,18,22,9,7,17,894,5,False,False,True,False,False
6566,42,41,6,5,27,360,18,False,False,True,True,False
7805,31,17,26,10,15,502,14,False,True,False,True,False
11955,51,12,20,9,0,923,29,False,False,False,False,False
39712,21,39,12,6,28,564,28,False,False,True,True,False
28174,58,31,3,6,11,294,10,False,False,True,True,False
29288,59,38,2,8,0,190,7,True,False,True,False,True
9511,37,16,26,10,2,525,17,False,False,True,False,False
59208,58,46,5,9,5,370,24,False,True,False,False,False
43304,42,51,17,5,17,378,10,True,False,True,True,False
59794,53,12,3,0,29,131,16,False,True,False,False,True
18521,39,50,24,0,28,246,19,True,True,False,False,True
17450,33,52,3,3,28,337,14,True,False,True,False,False
14061,32,9,19,10,12,930,16,False,True,False,True,False
16985,27,38,18,8,29,208,8,False,False,True,False,True
20612,20,60,6,2,23,306,29,False,False,False,True,False
59966,29,44,13,8,16,239,22,True,True,False,True,False
40346,51,15,2,3,17,529,13,False,True,False,True,False
78,48,47,12,0,29,761,8,False,False,False,True,False
23931,22,45,30,2,0,140,18,False,False,False,False,True
19283,47,7,16,6,6,800,30,False,False,True,False,True
15525,20,48,8,1,18,370,29,True,True,False,False,False
21205,50,7,30,8,4,378,18,True,True,False,False,True
58659,54,51,5,7,27,417,22,True,False,False,False,True
23326,27,55,11,3,26,604,19,True,False,False,False,False
30524,46,34,22,6,19,529,27,False,True,False,False,True
55566,22,33,19,8,30,396,11,True,True,False,True,False
58597,43,30,17,4,29,774,27,False,False,True,True,False
41833,25,50,21,4,7,218,26,False,True,False,False,True
61195,21,32,29,7,16,900,8,False,False,True,False,True
8008,25,20,1,1,25,572,13,False,False,True,False,True
21853,64,9,18,2,12,818,5,True,True,False,False,True
5952,63,25,12,8,30,789,26,True,True,False,True,False
60988,64,31,27,5,20,455,16,True,False,False,True,False
43926,43,52,6,4,1,967,16,True,True,False,False,False
36160,55,30,14,7,11,271,2,True,False,False,False,True
5416,19,9,10,3,5,574,19,False,False,False,False,False
51713,32,23,30,3,24,547,30,False,False,False,True,False
58915,38,52,29,10,28,606,26,True,False,True,False,True
8163,63,31,22,2,19,297,5,False,True,False,False,False
19020,39,8,9,5,3,953,16,False,True,False,False,False
5257,35,41,23,3,17,257,5,True,False,False,False,False
36299,42,28,1,5,12,622,7,False,False,True,False,False
8568,25,52,8,10,8,778,24,False,True,False,True,False
1909,25,37,30,4,15,159,20,True,False,True,False,True
61774,58,42,16,8,21,320,10,False,False,False,False,True
42930,23,57,22,10,25,544,26,True,False,True,True,False
236,62,51,9,2,0,654,16,True,True,False,True,False
12220,19,53,11,1,20,890,2,True,False,False,False,True
31038,55,49,3,3,8,459,9,False,False,False,False,True
17989,59,1,22,5,25,828,13,True,False,False,False,True
40753,34,52,22,10,12,732,16,False,True,False,False,False
42079,45,38,29,10,14,561,8,False,False,False,False,True
28254,28,26,18,3,27,530,4,True,False,True,False,True
36259,51,2,14,0,1,445,6,True,False,False,True,False
26615,42,14,1,0,17,557,9,True,False,False,True,False
32294,38,52,5,2,30,245,1,True,False,False,True,False
14232,49,7,18,4,3,966,20,False,False,False,False,True
27535,39,10,27,1,30,579,18,True,False,True,True,False
51147,57,40,3,4,1,359,8,True,False,True,False,True
51977,26,32,6,8,20,850,17,False,False,False,False,True
19217,65,14,16,9,7,637,1,True,False,False,False,False
43337,42,20,7,2,21,469,30,False,True,False,False,True
1343,50,22,27,9,19,698,27,True,False,True,True,False
8513,26,20,10,8,14,607,23,False,False,False,False,False
34388,51,33,22,2,18,776,5,False,False,True,False,True
61058,34,53,30,2,28,114,6,False,False,False,False,False
5288,22,34,7,6,30,910,24,True,True,False,True,False
51213,61,25,18,1,30,498,14,False,True,False,False,False
39810,41,11,22,6,1,249,1,True,False,True,True,False
2220,27,43,13,7,8,680,20,True,True,False,True,False
9866,49,44,3,2,26,199,11,True,True,False,False,False
22423,38,11,3,0,29,195,26,False,False,True,True,False
16645,25,14,29,3,28,804,25,True,False,False,False,False
63366,57,52,1,5,14,578,14,False,True,False,False,True
59384,48,39,14,6,27,959,25,False,True,False,True,False
45746,31,40,7,5,23,988,3,True,True,False,False,False
58246,61,32,1,6,26,816,6,False,False,True,False,False
20129,29,52,29,10,9,382,14,True,True,False,False,True
47363,39,30,9,4,21,239,24,False,False,False,False,False
51179,60,56,25,6,28,642,11,False,False,False,False,True
39757,19,37,23,4,27,409,19,True,True,False,False,True
32255,64,21,17,8,15,885,16,False,True,False,False,True
20619,44,45,13,2,16,780,15,False,False,True,True,False
1918,19,37,27,1,13,631,3,True,False,False,False,False
1829,56,6,27,0,30,580,6,True,False,False,False,True
42534,26,32,2,10,27,328,2,False,True,False,False,False
45376,56,33,14,8,30,844,22,False,False,True,False,False
12942,29,12,30,4,13,434,6,False,False,True,False,True
39002,34,25,23,4,22,647,7,False,False,False,False,False
2049,21,30,15,8,17,880,21,True,False,True,False,False
61999,61,42,17,9,16,280,14,False,True,False,False,False
39052,46,11,22,6,14,270,18,True,True,False,False,True
36977,64,22,30,7,10,699,13,True,False,False,True,False
45588,23,7,3,1,0,534,22,True,True,False,True,False
49377,20,33,3,6,28,110,20,False,True,False,True,False
58068,39,26,19,3,24,725,8,False,True,False,True,False
26387,33,3,20,6,6,823,29,False,False,False,False,False
42102,41,58,6,0,20,395,8,True,False,True,True,False
30106,45,33,4,10,6,580,16,False,True,False,False,True
6470,36,46,23,0,22,581,28,True,False,True,False,True
32044,46,55,5,6,24,208,20,True,True,False,False,True
63445,54,32,17,3,25,191,14,False,False,False,True,False
46515,23,11,22,2,29,754,23,False,False,False,True,False
48154,65,60,5,6,19,734,19,True,False,True,True,False
13704,22,28,15,9,28,503,5,True,False,True,False,True
10955,40,35,18,3,12,695,19,False,True,False,False,False
847,26,13,27,6,25,735,20,False,True,False,False,True
53442,62,57,23,10,23,270,12,True,True,False,True,False
38329,60,1,29,5,22,307,17,True,False,True,False,True
13235,52,50,13,6,26,245,19,True,False,True,False,True
47078,32,45,26,8,17,423,20,False,True,False,False,True
18936,30,30,19,8,30,325,4,False,True,False,False,True
46686,64,4,3,8,4,800,16,True,False,False,False,True
60273,37,52,28,6,20,620,20,False,True,False,False,True
118,34,28,7,8,7,524,1,True,True,False,True,False
41606,46,56,26,2,9,423,26,True,False,True,False,True
22351,58,31,21,7,15,284,7,True,False,True,True,False
57348,35,2,5,9,24,790,23,False,True,False,True,False
28747,52,54,10,10,20,622,8,False,True,False,False,True
14044,43,38,30,6,5,644,26,True,True,False,True,False
41428,42,53,17,7,21,168,26,False,False,False,False,True
56642,22,7,10,3,25,846,14,False,True,False,True,False
16390,62,29,29,9,28,332,28,False,True,False,False,True
38111,46,60,5,8,15,347,16,True,False,False,False,True
9112,21,16,16,6,7,848,18,True,False,True,False,False
10788,65,60,24,3,15,273,3,True,True,False,False,False
4325,39,60,17,1,7,446,17,True,False,True,True,False
50216,25,52,9,6,25,488,29,True,True,False,True,False
35359,38,15,12,5,22,109,8,True,True,False,False,True
24819,45,23,15,10,2,682,28,True,False,True,True,False
13047,40,57,13,9,14,769,25,False,True,False,False,False
58505,19,35,17,7,26,220,20,False,False,True,True,False
27447,36,45,9,8,21,283,30,True,False,False,False,True
20120,50,42,12,1,18,926,25,False,False,True,False,True
13919,52,35,1,8,5,258,18,True,True,False,False,False
10590,45,12,3,2,9,837,10,False,False,True,False,True
52670,65,22,11,2,22,917,9,False,False,False,True,False
56139,52,25,6,5,23,225,4,False,True,False,False,True
11614,54,26,8,10,26,243,23,False,False,False,False,True
27140,34,26,28,0,0,672,27,True,True,False,True,False
6768,57,33,15,7,25,251,30,False,False,True,False,False
5623,60,11,14,8,5,108,14,False,False,False,False,True
1606,20,47,14,2,12,300,9,True,False,False,False,False
50886,51,35,22,9,19,182,15,True,True,False,False,True
26901,18,16,13,0,2,891,5,True,False,True,False,False
27286,19,16,16,3,16,444,26,False,False,False,True,False
63324,56,31,18,9,27,431,12,True,False,True,False,True
58657,19,1,23,9,25,111,25,False,False,True,True,False
28025,53,53,3,0,16,935,15,True,True,False,False,True
3813,31,54,16,4,27,185,21,True,True,False,False,True
47046,44,42,27,7,18,493,15,False,True,False,False,False
17261,64,20,23,4,6,684,6,True,True,False,False,False
10555,65,33,2,7,30,709,30,False,False,False,False,True
10168,32,4,18,5,29,623,10,False,False,False,True,False
60859,45,16,17,7,27,939,2,False,False,False,True,False
34530,43,2,22,9,3,368,20,False,False,False,True,False
48448,33,34,18,6,27,110,1,False,True,False,False,False
54554,54,4,1,6,19,968,12,False,False,True,False,True
19124,49,18,8,10,23,155,16,False,False,True,False,True
62982,27,59,22,6,29,452,4,True,True,False,False,True
60005,47,45,22,5,23,593,12,True,True,False,False,True
35241,36,13,15,0,27,901,10,True,True,False,True,False
15914,59,51,7,2,20,128,14,False,True,False,False,True
6739,53,38,1,3,26,283,22,False,False,False,True,False
23276,19,31,7,10,26,854,9,True,False,True,False,False
15729,35,4,11,5,1,836,5,True,False,True,False,True
12200,64,37,24,0,5,660,17,True,True,False,False,False
7944,21,54,5,4,17,210,24,True,False,True,False,False
12911,40,12,26,7,15,544,2,False,False,True,False,False
14370,32,39,26,7,27,699,28,True,False,True,False,False
26070,19,32,28,10,7,920,21,True,False,True,False,True
53359,26,20,6,2,21,328,5,False,False,False,True,False
6372,40,1,13,10,14,306,19,False,False,False,True,False
26735,27,54,21,4,22,209,20,True,True,False,False,True
58514,48,6,11,7,26,497,19,False,False,True,True,False
59501,47,24,12,8,18,976,21,True,False,False,False,False
16617,51,4,8,2,1,312,7,False,True,False,False,False
8259,30,7,21,1,27,130,17,True,True,False,True,False
7562,31,10,11,9,7,409,21,True,False,True,False,False
42564,33,47,13,10,0,425,1,False,False,True,False,True
6169,20,1,6,0,21,319,7,True,True,False,False,False
44244,18,6,8,6,21,790,13,False,False,False,False,True
3597,57,28,6,3,5,120,18,False,False,False,True,False
39057,32,23,3,2,15,251,14,True,False,False,False,True
4633,57,32,19,9,2,997,8,True,False,False,False,False
47916,27,28,23,9,27,767,28,False,False,False,False,False
49278,33,31,14,8,18,947,29,True,True,False,True,False
56794,19,8,4,4,30,288,5,False,False,True,True,False
6230,41,53,19,2,10,313,11,True,False,True,True,False
29927,37,15,14,6,27,667,13,False,False,True,True,False
50449,55,28,4,9,13,175,4,True,False,True,False,False
51129,38,43,23,10,23,434,3,False,False,False,True,False
63544,58,53,4,4,13,909,20,False,False,True,True,False
63482,62,37,3,9,19,680,15,True,False,False,True,False
10268,26,40,28,7,8,383,15,False,False,False,False,True
45541,42,19,12,2,14,933,6,False,True,False,True,False
38519,29,16,3,4,8,685,6,True,False,False,False,True
8153,23,12,16,7,21,752,3,False,False,False,True,False
46272,63,22,5,10,28,877,27,True,False,False,False,False
35855,38,44,21,6,16,496,24,True,False,True,False,False
34675,55,9,23,4,24,730,12,True,True,False,True,False
39651,31,25,21,5,18,479,3,False,False,True,False,True
23334,28,51,14,0,7,557,9,False,False,True,False,True
40442,31,25,5,9,14,459,28,False,False,True,False,False
52498,18,58,18,1,29,501,24,False,False,True,True,False
40941,60,27,1,5,1,275,6,False,False,True,False,False
1532,48,22,16,0,4,153,8,False,True,False,True,False
38639,41,29,4,9,24,931,23,False,False,True,True,False
55659,50,56,27,6,26,541,11,False,True,False,False,True
19182,28,14,3,2,9,509,3,True,False,False,False,False
17303,34,36,23,2,22,106,9,True,True,False,False,False
18031,31,53,2,9,30,129,21,True,False,True,True,False
5123,47,4,23,6,18,347,27,False,False,True,False,True
5127,57,32,22,6,4,608,25,False,True,False,True,False
62323,19,34,3,8,16,426,25,False,False,True,False,False
46392,61,57,19,7,19,200,29,True,True,False,False,False
15035,18,5,8,8,30,128,28,True,True,False,False,True
4622,47,55,13,8,25,591,10,False,True,False,False,True
39578,25,37,7,10,23,637,21,True,False,True,False,True
16749,54,32,17,0,23,382,27,True,False,False,False,True
48514,24,41,25,5,21,160,3,False,False,True,True,False
44248,53,47,25,2,4,549,18,True,True,False,False,False
2126,30,28,22,10,18,678,8,True,True,False,False,False
8151,23,15,9,0,2,618,27,True,False,False,False,False
28700,62,45,8,5,15,385,1,False,True,False,True,False
61914,21,41,13,10,27,128,28,False,False,False,False,False
8718,19,10,1,1,9,304,11,True,False,False,False,False
45782,48,9,4,0,25,601,28,False,False,False,True,False
56,23,34,20,3,26,733,1,True,False,False,False,False
17023,22,59,7,9,0,510,23,True,False,True,True,False
303,35,21,19,9,11,607,21,False,False,False,True,False
60111,30,3,30,7,26,299,2,False,False,False,False,True
22196,28,58,13,3,8,803,8,False,False,True,False,False
50429,56,28,26,7,30,339,29,True,False,False,True,False
14179,28,55,8,8,15,632,20,True,True,False,False,True
62065,47,3,28,2,23,899,23,False,False,True,True,False
59400,42,35,27,6,28,602,19,False,False,False,False,False
13569,22,11,20,10,28,675,8,True,False,False,False,True
29722,50,31,27,9,9,249,13,False,False,False,False,False
4433,55,40,7,8,1,276,15,False,False,True,True,False
52797,61,31,29,10,30,636,14,False,False,True,True,False
53296,35,60,16,5,28,708,23,False,True,False,False,False
19263,41,29,29,6,28,124,12,True,False,False,False,True
45163,47,27,25,3,1,472,8,True,False,False,True,False
55646,64,29,19,8,21,404,3,False,False,True,True,False
62520,28,32,4,10,22,193,22,True,False,False,False,False
10479,48,6,26,2,29,569,4,True,False,True,False,False
43222,42,16,11,9,14,745,21,False,False,True,True,False
5241,51,51,29,3,26,640,3,False,False,False,False,False
22575,61,36,22,6,27,663,20,False,False,False,True,False
10489,37,54,21,0,23,146,20,True,False,False,False,True
23322,47,56,30,7,16,648,24,True,False,True,True,False
23625,58,60,12,8,24,223,13,True,False,True,True,False
16283,63,51,26,4,3,144,12,False,True,False,True,False
46893,25,31,8,5,28,949,20,False,False,False,False,False
26330,50,58,17,9,1,528,20,False,False,True,True,False
62542,34,35,5,8,27,276,20,True,False,False,False,False
42929,54,14,25,7,28,551,7,False,False,False,True,False
51746,40,5,3,2,21,875,9,False,False,False,True,False
27694,26,37,13,2,0,582,9,True,False,True,False,False
18778,61,12,11,2,23,494,6,False,False,False,False,False
16908,19,54,8,5,4,535,14,True,False,True,False,False
39145,64,53,4,3,23,435,4,False,False,True,True,False
39750,51,14,18,5,27,404,9,False,False,False,False,False
13717,42,5,3,7,16,969,9,True,True,False,False,True
23062,51,39,18,6,29,472,30,False,False,False,False,True
36669,41,41,18,1,17,644,4,False,True,False,False,False
37546,57,56,6,1,25,206,10,True,True,False,False,True
45660,65,38,7,2,20,935,8,True,False,True,False,False
21970,43,52,22,1,7,180,12,False,False,True,False,True
21509,34,57,14,8,4,804,26,False,False,False,False,True
57109,39,42,23,5,30,651,11,False,False,True,False,True
23955,29,18,22,6,10,552,12,False,True,False,True,False
11315,35,42,29,0,19,452,25,False,False,True,False,True
55930,61,38,27,9,30,769,22,False,False,False,False,True
28733,58,50,4,9,5,296,19,True,False,False,False,True
10162,20,37,30,7,8,858,28,False,False,True,False,False
49824,35,14,8,10,25,791,29,False,False,False,True,False
4189,54,29,25,5,12,882,28,False,False,True,False,False
33435,53,1,20,3,11,392,12,False,True,False,False,True
36035,51,39,1,10,23,163,7,True,False,True,False,False
18272,53,19,9,3,15,690,3,False,False,False,True,False
60611,42,39,7,0,27,373,11,False,True,False,True,False
41241,47,44,12,1,1,158,26,True,True,False,False,False
42680,29,36,14,3,10,252,3,False,True,False,False,True
60292,25,32,17,7,22,383,29,True,False,True,False,False
45416,53,2,24,0,24,433,29,True,False,False,False,True
58244,56,54,28,10,17,887,2,True,False,True,True,False
24072,31,12,27,3,14,115,3,True,True,False,True,False
22416,52,35,5,5,30,488,19,False,False,False,False,True
11638,28,54,25,8,14,667,29,True,False,False,False,False
6091,29,41,16,9,16,453,26,False,True,False,False,False
6239,50,16,22,6,0,990,26,True,False,True,True,False
15184,43,60,23,4,17,631,18,True,False,False,True,False
40119,51,30,19,10,10,936,17,False,False,True,False,True
24215,25,54,30,9,21,371,2,True,True,False,False,False
17145,22,55,30,10,11,235,27,False,False,False,False,True
6255,40,20,17,7,27,117,20,False,False,False,True,False
51059,45,22,6,10,27,530,24,False,True,False,True,False
45003,61,36,14,0,30,675,12,False,True,False,False,False
12016,40,29,6,8,23,330,6,True,False,False,True,False
61483,61,8,22,1,29,260,29,False,True,False,False,False
36587,57,52,20,9,5,130,19,False,False,False,False,False
39038,58,1,16,5,26,909,16,False,False,False,False,True
4301,51,18,7,9,6,881,24,True,True,False,False,True
5570,52,19,5,0,4,302,16,True,False,True,False,False
14389,58,5,16,7,27,199,5,True,False,True,False,False
7942,57,38,21,1,5,794,14,True,False,False,False,False
27170,19,54,21,5,4,377,27,True,False,True,False,False
36933,58,47,12,10,18,961,8,False,True,False,True,False
60376,26,35,10,9,22,202,5,False,False,False,True,False
55124,48,37,20,8,22,333,16,True,False,True,False,True
19964,61,46,26,8,6,790,18,False,False,False,False,False
51985,26,39,5,5,19,562,2,True,False,False,False,False
21834,51,36,13,5,4,395,10,False,False,True,False,False
19857,57,40,26,5,29,256,28,False,True,False,False,False
55480,32,47,8,9,21,865,21,True,False,False,False,False
49290,43,42,15,9,16,953,19,True,False,True,False,True
39812,33,8,17,6,17,955,21,False,False,False,False,False
37661,54,44,4,9,29,686,6,False,False,False,False,False
51333,32,57,23,6,19,247,1,True,True,False,False,True
43089,25,25,14,3,5,922,16,False,True,False,False,True
56883,31,51,23,0,26,854,30,False,False,True,True,False
52330,31,16,13,10,24,917,11,False,False,True,True,False
4855,48,1,12,3,4,800,17,True,False,False,False,False
4638,50,56,17,4,17,934,3,False,True,False,False,False
54268,47,2,13,8,23,118,28,False,False,True,False,False
42319,45,1,8,9,1,785,16,False,False,True,False,False
31704,46,40,23,3,10,595,3,True,False,False,False,False
56801,54,19,2,10,2,573,1,True,False,True,False,True
53414,33,50,28,9,18,433,24,True,False,False,False,False
28921,53,9,6,10,24,948,19,True,True,False,True,False
17716,37,26,3,8,3,103,27,False,False,False,False,False
10210,57,29,20,5,22,359,16,True,False,False,False,True
61887,58,4,6,7,28,684,16,False,False,False,True,False
59827,57,58,5,5,27,201,19,True,False,True,False,False
23387,48,52,21,4,5,669,3,False,False,False,False,False
25935,51,36,1,5,3,709,23,True,False,True,False,True
6942,61,23,30,3,9,554,4,True,True,False,True,False
8018,30,2,20,3,17,922,25,True,False,False,False,True
55394,50,52,24,4,28,518,17,False,False,False,True,False
42290,37,24,28,8,21,154,16,True,False,False,False,False
6950,33,24,13,10,9,193,5,True,False,True,True,False
39650,63,30,19,10,29,308,12,False,True,False,False,True
13052,57,15,24,8,15,806,19,False,False,False,False,False
15782,36,12,27,6,14,497,11,True,False,False,True,False
59495,29,30,26,3,30,434,15,False,False,True,True,False
53683,37,35,20,8,26,583,15,True,False,False,False,True
26699,59,13,19,0,2,783,15,False,True,False,False,True
37442,60,16,4,3,23,184,26,False,True,False,False,False
12174,34,39,3,5,21,562,18,True,False,False,False,True
39765,35,30,7,7,16,972,26,True,True,False,False,True
1253,24,16,4,5,9,882,16,True,True,False,False,False
44239,33,57,19,8,24,602,13,False,False,False,False,False
15255,47,29,26,5,24,273,5,True,False,True,True,False
19759,61,37,16,9,23,299,3,True,False,False,False,False
19199,47,32,9,5,20,309,14,True,False,False,False,False
53872,54,42,5,5,17,799,17,True,False,True,True,False
22929,38,41,2,4,23,383,29,True,True,False,False,False
42809,39,8,1,4,25,649,18,False,False,False,True,False
37627,50,27,4,9,26,434,5,True,False,False,False,False
24286,64,54,7,3,26,586,9,False,False,True,False,False
60382,65,37,4,6,19,159,9,True,False,False,True,False
41349,50,31,15,10,17,649,6,True,True,False,False,True
8428,18,4,17,3,27,271,27,True,True,False,False,False
50230,53,37,7,8,16,314,29,True,False,True,False,True
42945,32,2,11,3,17,392,12,True,False,False,False,False
37132,30,26,15,3,9,819,18,True,True,False,False,True
32050,30,59,12,2,4,790,27,True,False,True,True,False
28539,20,13,13,3,3,850,11,True,False,False,True,False
49923,57,24,15,5,28,182,23,True,False,False,True,False
43126,24,35,29,1,18,273,11,True,True,False,False,False
61878,57,53,18,7,20,102,19,True,False,False,True,False
58018,54,51,1,1,26,695,4,False,False,True,True,False
49402,39,53,24,8,26,762,21,True,True,False,False,False
14490,24,2,23,2,12,273,2,False,False,True,False,False
58919,64,49,29,10,26,250,1,True,False,False,False,True
7240,45,22,27,7,10,677,1,True,False,False,True,False
47199,23,51,14,7,30,812,29,False,False,True,True,False
36188,53,47,25,0,3,799,9,False,False,True,False,True
26658,35,44,29,4,14,178,19,True,True,False,False,False
42784,53,56,4,1,27,625,17,True,True,False,False,False
63739,46,60,23,8,28,439,22,True,False,True,False,True
37745,31,41,3,5,19,577,28,True,False,False,True,False
4545,56,24,18,1,20,831,5,False,False,True,False,False
21950,25,47,25,8,19,790,2,False,False,False,False,False
57092,37,41,7,1,29,542,23,False,False,True,True,False
17101,62,40,20,1,5,633,11,False,False,False,False,True
53933,21,49,15,9,18,764,21,True,False,True,True,False
45107,29,6,25,6,1,492,19,True,False,False,False,False
34817,62,5,2,8,24,441,7,False,True,False,False,False
38766,59,37,5,4,5,452,5,False,False,False,False,False
55753,42,47,19,6,17,888,12,True,True,False,False,True
56398,31,45,6,2,22,141,20,False,False,False,False,False
48213,35,50,27,10,27,181,5,True,False,True,True,False
13457,54,51,10,1,22,702,9,False,False,False,False,False
53331,62,31,1,4,7,971,18,True,False,False,True,False
32202,29,24,5,4,7,863,2,False,True,False,False,True
4810,27,35,20,0,8,345,17,False,False,True,False,False
10917,47,59,6,0,1,670,25,False,False,True,False,False
3637,61,48,23,4,27,114,28,True,False,False,False,False
23525,51,22,10,1,22,735,3,False,False,True,True,False
23575,19,36,17,9,9,282,11,False,False,True,False,False
50613,24,58,2,2,3,275,22,True,False,False,False,False
15107,52,27,5,5,19,415,8,False,False,False,False,True
38758,43,27,11,2,28,279,11,False,False,False,True,False
9861,34,6,24,10,2,838,2,True,False,True,False,False
64270,63,49,21,10,19,324,25,True,False,False,False,True
60101,56,7,2,5,25,316,1,True,True,False,True,False
18385,31,43,30,2,13,437,5,True,False,True,False,True
12764,45,14,25,8,26,943,15,False,False,True,False,True
29190,62,32,18,10,23,957,6,False,False,False,False,True
